dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF nrev <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la > 2.00 AND ld > 1.00 AND ent > 0.00 AND nrev > 1.00 AND hcmt > 5.00 AND ndev > 11.00 AND app <= 2.00 AND rsawr <= 0.13 THEN defect = True,[1],IF 0.00 < ent <= 0.81 AND nrev > 1.00 AND hcmt > 5.00 AND app <= 2.00 AND rsawr <= 0.13 THEN defect = True,[1],False
qt,IF hcmt > 1.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],IF hcmt > 1.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF hcmt > 2.00 AND age <= 4.51 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nd <= 1.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],IF ld <= 3.00 AND app <= 2.00 AND nd <= 1.00 AND la <= 31.00 AND rtime <= 0.19 AND hcmt <= 5.00 AND rsexp > 612.00 AND asawr > 0.06 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ent <= 0.29 AND hcmt <= 1.00 AND ndev <= 2.00 AND rsexp > 235.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 2.00 AND rsexp > 235.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 AND app <= 1.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND asexp <= 17.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND asexp <= 77.00 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND ndev <= 11.00 AND age > 4.51 AND asexp > 212.25 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 11.00 AND age > 4.51 AND rsexp > 235.00 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.03 THEN defect = True,[1],IF nrev > 1.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF rtime > 0.19 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],IF rtime > 0.19 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF ent <= 0.00 AND ndev <= 11.00 AND app <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF ndev <= 11.00 AND asexp > 212.25 AND rsexp > 612.00 AND asawr > 0.06 THEN defect = False,[1],False
qt,IF rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF la <= 31.00 AND hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 1.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],IF nrev > 1.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],False
qt,IF la <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF la > 7.00 AND ndev > 11.00 AND app <= 1.00 AND asexp <= 77.00 AND rsexp <= 65.00 THEN defect = True,[1],IF la > 7.00 AND ndev > 11.00 AND app <= 1.00 AND rsexp <= 65.00 THEN defect = True,[1],False
qt,IF rtime <= 0.19 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND hcmt <= 2.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 2.00 AND age > 4.51 AND rsexp > 65.00 THEN defect = False,[1],False
qt,IF la <= 7.00 AND ns <= 1.00 AND age > 0.48 AND ld <= 14.00 AND ndev <= 11.00 AND rsawr > 0.03 AND rsexp > 612.00 AND app <= 2.00 THEN defect = False,[1],IF la <= 7.00 AND ndev <= 11.00 AND asexp > 77.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF la > 7.00 AND nrev > 2.00 AND app <= 1.00 AND rsexp <= 612.00 THEN defect = True,[1],IF la > 7.00 AND ld > 1.00 AND ent > 0.00 AND nrev > 2.00 AND app <= 1.00 AND rsexp <= 612.00 THEN defect = True,[1],False
qt,IF la > 7.00 AND ndev > 11.00 AND ld > 1.00 AND rsawr <= 0.07 THEN defect = True,[1],IF la > 7.00 AND ld > 1.00 AND asawr <= 0.02 AND ndev > 11.00 AND ent > 0.00 AND rsawr <= 0.07 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF rtime <= 1.08 AND age > 17.14 THEN defect = False,[1],False
qt,IF la <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nd <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.03 THEN defect = True,[1],IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF hcmt <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nd <= 2.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF ndev <= 5.00 AND age > 17.14 THEN defect = False,[1],IF la <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 AND rsawr <= 0.03 THEN defect = True,[1],False
qt,IF hcmt <= 1.00 AND ndev <= 11.00 AND age > 4.51 AND asexp > 212.25 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 11.00 AND age > 4.51 AND asexp > 212.25 THEN defect = False,[1],True
qt,IF la <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF la <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],IF la > 31.00 AND nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],False
qt,IF hcmt <= 2.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 2.00 AND hcmt <= 2.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],False
qt,IF hcmt <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nd <= 2.00 AND ns <= 1.00 AND hcmt <= 5.00 AND app <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 2.00 AND ent <= 0.81 AND hcmt <= 5.00 AND app <= 1.00 AND rsexp > 612.00 AND asawr > 0.02 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND ndev <= 2.00 AND age > 4.51 AND rsexp > 65.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND app <= 1.00 AND rsexp > 612.00 AND asawr > 0.06 THEN defect = False,[1],IF nrev <= 2.00 AND app <= 1.00 AND rsexp > 612.00 AND asawr > 0.02 AND rsawr > 0.03 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 17.14 AND asexp <= 212.25 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND app <= 1.00 THEN defect = True,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 AND rsawr <= 0.13 THEN defect = True,[1],False
qt,IF asexp <= 17.00 AND ndev > 11.00 AND app <= 1.00 AND rsexp <= 612.00 AND asawr <= 0.01 AND rtime <= 0.19 AND hcmt <= 2.00 AND rsawr <= 0.03 THEN defect = True,[1],IF rtime <= 0.19 AND hcmt <= 2.00 AND ndev > 11.00 AND app <= 1.00 AND asexp <= 77.00 AND asawr <= 0.01 THEN defect = True,[1],False
qt,IF hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la <= 31.00 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 2.00 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la <= 7.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND ndev <= 5.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF hcmt > 5.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF hcmt > 2.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],IF hcmt > 2.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],IF nd <= 2.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF age <= 4.51 AND rsexp <= 235.00 AND asawr > 0.01 THEN defect = True,[1],IF age <= 4.51 AND rsexp <= 235.00 AND asawr > 0.01 THEN defect = True,[1],True
qt,IF hcmt <= 5.00 AND ndev <= 11.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.03 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nd <= 1.00 AND rtime <= 1.08 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 2.00 AND rtime <= 1.08 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la <= 2.00 AND 1.00 < ld <= 14.00 AND asawr <= 0.01 AND nrev <= 1.00 AND rtime > 4.93 AND hcmt <= 5.00 AND ndev <= 5.00 AND asexp > 17.00 AND rsexp > 65.00 THEN defect = False,[1],IF la <= 2.00 AND ld <= 3.00 AND rsawr <= 0.13 AND nrev <= 1.00 AND rtime > 4.93 AND hcmt <= 5.00 AND ndev <= 5.00 AND rsexp > 65.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF ent <= 0.00 AND nrev <= 1.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],IF la <= 7.00 AND nrev <= 1.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],True
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF self > 0.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 5.00 AND ndev <= 5.00 AND asexp > 77.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nd <= 1.00 AND age > 4.51 AND 17.00 < asexp <= 212.25 AND ns <= 1.00 AND rsexp > 612.00 AND asawr > 0.01 THEN defect = False,[1],IF nd <= 1.00 AND ns <= 1.00 AND age > 4.51 AND asexp <= 212.25 AND rsexp > 612.00 AND asawr > 0.01 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF la > 31.00 AND nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF rtime <= 1.08 AND age > 17.14 THEN defect = False,[1],IF rtime <= 1.08 AND age > 17.14 THEN defect = False,[1],True
qt,IF age <= 4.51 AND rsexp <= 235.00 AND rsawr > 0.03 THEN defect = True,[1],IF age <= 4.51 AND rsexp <= 235.00 AND asawr > 0.01 THEN defect = True,[1],False
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF hcmt <= 2.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF hcmt <= 5.00 AND ndev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF la > 7.00 AND nrev > 1.00 AND app <= 1.00 AND rtime <= 4.93 AND asawr <= 0.06 AND rsawr <= 0.03 THEN defect = True,[1],IF la > 7.00 AND 0.29 < ent <= 0.81 AND rsawr <= 0.13 AND nrev > 1.00 AND ndev > 5.00 AND rsexp <= 235.00 AND ns > 1.00 THEN defect = True,[1],False
qt,IF nrev > 1.00 AND ndev > 11.00 AND app <= 2.00 AND asexp <= 77.00 AND rsawr <= 0.07 THEN defect = True,[1],IF asexp <= 77.00 AND ndev > 11.00 AND rsawr <= 0.07 AND app <= 1.00 AND nrev > 1.00 AND la > 2.00 THEN defect = True,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.13 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND asexp <= 212.25 THEN defect = True,[1],False
qt,IF nrev > 2.00 AND self > 0.00 AND age <= 17.14 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],False
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ns <= 1.00 AND ent <= 0.81 AND app <= 2.00 AND hcmt <= 1.00 AND asawr > 0.01 AND age > 0.48 AND rsexp > 612.00 THEN defect = False,[1],IF ns <= 1.00 AND hcmt <= 1.00 AND app <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF rtime > 0.19 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],IF self <= 0.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nd <= 1.00 AND age > 17.14 AND asexp > 17.00 THEN defect = False,[1],IF age > 17.14 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF ndev <= 11.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 AND rsawr <= 0.03 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF rtime <= 1.08 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF nd <= 1.00 AND nrev <= 1.00 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF ld <= 1.00 AND nd <= 2.00 AND ent <= 0.81 AND age > 4.51 AND asexp > 17.00 AND rsexp > 612.00 THEN defect = False,[1],IF ld <= 3.00 AND nd <= 2.00 AND age > 4.51 AND ent <= 0.81 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],True
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],IF ndev > 5.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF la > 7.00 AND nrev > 2.00 AND hcmt > 5.00 AND ndev > 5.00 AND rsexp <= 235.00 THEN defect = True,[1],IF la > 31.00 AND nrev > 2.00 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND hcmt <= 2.00 AND rsexp > 612.00 AND rsawr > 0.13 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],False
qt,IF ld <= 1.00 AND hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],IF ent <= 0.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nd <= 1.00 AND age > 17.14 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 1.00 AND age > 17.14 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND app <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 1.00 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND ndev <= 5.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],False
